"","SITECODE","LCODE","SDATE","Q1","Q2","ALKY","SODIUM","SO4S","TOTALN","ALUMINIUM","CALCIUM","CHLORIDE","CONDY","DOC","IRON","MAGNESIUM","NH4N","NO3N","PH","PHAQCS","PHAQCU","PO4P","POTASSIUM","MINTMP","MAXTMP","DEPTH","SPAWNDATE","SURFAREA","PERCDEAD","NEWMASS","HATCHDATE","CONGDATE","PH1","PH2","PH3","LEAVEDATE","Q3","TOTALP","COLOUR","PH4","PH5","PH6","Q4","survey_yearday","survey_year","spawn_yearday","spawn_year","hatch_yearday","hatch_year","cong_yearday","cong_year","leave_yearday","leave_year","nh4n_numeric","no3n_numeric","surfarea_numeric","percdead_numeric"
"3747","T02",2,"18-Apr-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","8","95",NA,"0.4","0","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0
"3748","T02",2,"22-Apr-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.5","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1
"3749","T02",2,"23-Apr-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.5","5","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,5
"3750","T02",2,"24-Apr-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","15","86",NA,NA,NA,NA,NA,NA,"5.1","5.3","5.8",NA,NA,NA,NA,NA,NA,NA,NA,113,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3751","T04",5,"24-Apr-13","173","999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24-Apr-13","0.2",NA,"11",NA,"24-Apr-13","6.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,2013,113,2013,NA,NA,113,2013,NA,NA,NA,NA,0.2,NA
"3752","T04",6,"24-Apr-13","173","999","-0.2","4.47","0.324",NA,"0","0.84","8.67","43.8","10.5","0.437","0.333","0","0.016","4.86","3.8","4.08","0","0.814",NA,NA,NA,"24-Apr-13","0.3",NA,"8",NA,"24-Apr-13","4.8",NA,NA,NA,NA,NA,"0.044",NA,NA,NA,NA,113,2013,113,2013,NA,NA,113,2013,NA,NA,0,0.016,0.3,NA
"3753","T02",2,"29-Apr-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.5","20","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,20
"3754","T04",6,"01-May-13","173","999","-0.8","3.85","0.178",NA,"0.041","0.684","7.1","40","12.4","0.596","0.311","0.061","0.013","4.76","3.97","4.02","0.014","0.453","1.4","15.5",NA,NA,"0.3","10","22",NA,NA,"4.7",NA,NA,NA,NA,NA,"0.06",NA,NA,NA,NA,120,2013,NA,NA,NA,NA,NA,NA,NA,NA,0.061,0.013,0.3,10
"3755","T04",5,"01-May-13","173","999","8.4","3.62","0.388",NA,"0.04","6.41","9.9","62.5","9.5","0.057","0.481","0.01","0.013","6.56","3.97","4.02","0","0.329","2.3","16.9",NA,NA,"0.2","10","15",NA,NA,"6.5",NA,NA,NA,NA,NA,"0.029",NA,NA,NA,NA,120,2013,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.013,0.2,10
"3756","T02",2,"01-May-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","16","85",NA,"0.1","95","0","01-May-13",NA,"5.4","5.3","5.3",NA,NA,NA,NA,NA,NA,NA,NA,120,2013,NA,NA,120,2013,NA,NA,NA,NA,NA,NA,0.1,95
"3757","T05",1,"07-May-13","999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3758","T02",2,"08-May-13",NA,NA,"0","6.05","0.303","0.29","0.081","1.33","12.34","59.7","8.5","0.03","0.751","0","0","5.2",NA,NA,"0.008","0.3","5","20","84",NA,"0.1","100","0",NA,NA,"5.5","6","5.1",NA,NA,NA,NA,NA,NA,NA,NA,127,2013,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.1,100
"3759","T04",6,"08-May-13","173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.2","17.3",NA,NA,"0.3",NA,"0",NA,NA,"4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA
"3760","T04",5,"08-May-13","173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.2","16.1",NA,NA,"0.3",NA,"4",NA,NA,"6.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA
"3761","T02",2,"15-May-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","18","85",NA,NA,NA,NA,NA,NA,"5.3","6.3","5.4",NA,NA,NA,NA,NA,NA,NA,NA,134,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3762","T04",5,"15-May-13","173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.1","12",NA,NA,"0.1","10","0","15-May-13",NA,"6.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,2013,NA,NA,134,2013,NA,NA,NA,NA,NA,NA,0.1,10
"3763","T05",1,"15-May-13","999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3764","T04",6,"15-May-13","173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.5","12.8",NA,NA,"0.2","25","0","15-May-13",NA,"4.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,2013,NA,NA,134,2013,NA,NA,NA,NA,NA,NA,0.2,25
"3765","T04",6,"21-May-13","222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.5","14.4",NA,NA,"0.1","80","0",NA,NA,"4.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,80
"3766","T04",5,"21-May-13","222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.7","15.7",NA,NA,"0.1","80","0",NA,NA,"6.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,80
"3767","T02",2,"22-May-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","22","85",NA,NA,NA,NA,NA,NA,"5.5","5.4","5.7",NA,NA,NA,NA,NA,NA,NA,NA,141,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3768","T02",2,"29-May-13",NA,NA,"5","6.45","0.391","1.35","0.119","1.64","9.393","64.1","14","0.11","0.717","0.761","0","6.1",NA,NA,"0.257","1.2","6","20","83",NA,NA,NA,NA,NA,NA,"6.2","5.7","6.3",NA,NA,NA,NA,NA,NA,NA,NA,148,2013,NA,NA,NA,NA,NA,NA,NA,NA,0.761,0,NA,NA
"3769","T04",6,"29-May-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.3","17.7",NA,NA,"0",NA,"0",NA,NA,"4.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"3770","T04",5,"29-May-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.6","16.6",NA,NA,"0",NA,"0",NA,NA,"6.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"3771","T05",1,"05-Jun-13","999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3772","T04",6,"05-Jun-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.5","19.5",NA,NA,"0",NA,"0",NA,NA,"4.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"3773","T04",5,"05-Jun-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.6","18.7",NA,NA,"0",NA,"0",NA,NA,"6.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"3774","T02",2,"06-Jun-13",NA,NA,"3","5.89","0.127","0.44","0.065","1.79","10.62","58.8","11.2","0.14","0.848","0","0","5.6",NA,NA,"0.006","0.8","9","22","80",NA,NA,NA,NA,NA,NA,"5.7","5.7","6.5",NA,NA,NA,NA,NA,NA,NA,NA,156,2013,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3775","T02",2,"12-Jun-13",NA,NA,"8","6.01","0.446","1.62","0.099","1.87","10.35","68.1","10.5","0.05","0.873","0.988","0.041","5.6",NA,NA,"0.013","1.1","12","21","79",NA,NA,NA,NA,NA,NA,"5.5","5.3","5.8",NA,NA,NA,NA,NA,NA,NA,NA,162,2013,NA,NA,NA,NA,NA,NA,NA,NA,0.988,0.041,NA,NA
"3776","T04",5,"12-Jun-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.8","17.7",NA,NA,NA,NA,NA,NA,NA,"6.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3777","T04",6,"12-Jun-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.2","17.8",NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3778","T02",2,"19-Jun-13",NA,NA,"8","6.37","0.34","0.82","0.096","1.84","11.25","68.1","13.5","0.14","0.849","0.159","0.025","5.9",NA,NA,"0","1.8","11","20","75",NA,NA,NA,NA,NA,NA,"5.9","5.4","6",NA,NA,NA,NA,NA,NA,NA,NA,169,2013,NA,NA,NA,NA,NA,NA,NA,NA,0.159,0.025,NA,NA
"3779","T04",6,"19-Jun-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","18.6",NA,NA,NA,NA,NA,NA,NA,"6.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3780","T04",5,"19-Jun-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","19.9",NA,NA,NA,NA,NA,NA,NA,"4.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3781","T02",2,"26-Jun-13",NA,NA,"24","5.51","0.238","3.13","0.07","3.12","9.449","114.4","15.9","0.65","1.122","2.098","0.003","5.9",NA,NA,"0.399","2.4","11","18","75",NA,NA,NA,NA,NA,NA,"5.9","5.4","5.8",NA,NA,NA,NA,NA,NA,NA,NA,176,2013,NA,NA,NA,NA,NA,NA,NA,NA,2.098,0.003,NA,NA
"3782","T04",6,"26-Jun-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.2","19",NA,NA,NA,NA,NA,NA,NA,"4.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3783","T04",5,"26-Jun-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","20.9",NA,NA,NA,NA,NA,NA,NA,"6.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3784","T02",2,"03-Jul-13",NA,NA,"7","5.12","0.206","0.7","0.031","1.91","9.445","61.5","9.6","0.18","0.872","0.064","0.049","5.7",NA,NA,"0.004","1.3","12","20","77",NA,NA,NA,NA,NA,NA,"5.6","5.7","5.7",NA,NA,NA,NA,NA,NA,NA,NA,183,2013,NA,NA,NA,NA,NA,NA,NA,NA,0.064,0.049,NA,NA
"3785","T04",6,"03-Jul-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.1","16.3",NA,NA,NA,NA,NA,NA,NA,"6.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3786","T04",5,"03-Jul-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.3","16.9",NA,NA,NA,NA,NA,NA,NA,"6.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3787","T04",5,"10-Jul-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.6","24.9",NA,NA,NA,NA,NA,NA,NA,"4.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3788","T04",6,"10-Jul-13","999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.9",NA,NA,NA,NA,NA,NA,NA,NA,"6.2",NA,NA,"10-Jul-13",NA,NA,NA,NA,NA,NA,NA,190,2013,NA,NA,NA,NA,NA,NA,190,2013,NA,NA,NA,NA
"3789","T04",5,"17-Jul-13","174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.2","23.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17-Jul-13",NA,NA,NA,NA,NA,NA,NA,197,2013,NA,NA,NA,NA,NA,NA,197,2013,NA,NA,NA,NA
"3790","T04",6,"17-Jul-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.1","23.3",NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3791","T04",6,"24-Jul-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.4","23.4",NA,NA,NA,NA,NA,NA,NA,"5.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3792","T04",5,"24-Jul-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.7","27.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3793","T04",6,"31-Jul-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.3","20.6",NA,NA,NA,NA,NA,NA,NA,"4.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3794","T04",6,"07-Aug-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.2","20.8",NA,NA,NA,NA,NA,NA,NA,"4.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3795","T04",6,"14-Aug-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","17.6",NA,NA,NA,NA,NA,NA,NA,"4.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3796","T05",1,"01-Jan-14","175","177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"999",NA,NA,NA,NA,NA,NA,0,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3797","T02",2,"01-Jan-14","999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3798","T04",5,"01-Jan-14","999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3799","T04",6,"01-Jan-14","999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3800","T05",1,"26-Jan-14","175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.6","8",NA,"26-Jan-14",NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2014,25,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3801","T05",1,"27-Jan-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14",NA,"0.9",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA
"3802","T05",1,"28-Jan-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14",NA,"0.9",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA
"3803","T05",1,"29-Jan-14",NA,NA,"184.65","7.643","0.832","0.767","0.174","3.015","14.68","74.7","14.75","0.655","1.934","0.032","0.054","5.54","5.51","5.82","0.004","0.231",NA,NA,"14",NA,"0.9",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,2014,NA,NA,NA,NA,NA,NA,NA,NA,0.032,0.054,0.9,NA
"3804","T05",1,"30-Jan-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14",NA,"1",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"3805","T05",1,"31-Jan-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14",NA,"1.1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA
"3806","T05",1,"04-Feb-14","999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14",NA,"1.5","5","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,5
"3807","T05",1,"05-Feb-14","999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14",NA,"2.3","5","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,5
"3808","T05",1,"06-Feb-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16",NA,"2.7","5","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,5
"3809","T05",1,"07-Feb-14","999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.2","5","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,5
"3810","T05",1,"09-Feb-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.7","5","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,5
"3811","T05",1,"10-Feb-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.4",NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,NA
"3812","T05",1,"11-Feb-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.7",NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,NA
"3813","T05",1,"12-Feb-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3814","T05",1,"16-Feb-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.1",NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,NA
"3815","T05",1,"18-Feb-14","999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.3",NA,"3","18-Feb-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,2014,NA,NA,48,2014,NA,NA,NA,NA,NA,NA,5.3,NA
"3816","T10",1,"19-Feb-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.4",NA,"25",NA,"0.7","0","75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0
"3817","T05",1,"19-Feb-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA,"5.4",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA
"3818","T05",1,"21-Feb-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.5",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA
"3819","T10",1,"26-Feb-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.1",NA,"25",NA,"1.2","1","60",NA,NA,"9","8.8","8.8",NA,NA,NA,NA,NA,NA,NA,NA,56,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1
"3820","T05",1,"26-Feb-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
